COD_CLIENTE;DES_CLIENTE;INDIRIZZO;CAP;CITY;PROVINCIA;TELEFONO;FAX;EMAIL;LINEA_CLIENTE;AREA;COD_AGENTE;AGENTE;GAMBE_FLG;NASO_FLG;INTESTINO_FLG;STOMACO_FLG;GOLA_FLG;COD_SUBENTRATO;COD_MICROBRICK;DESC_MICROBRICK;DESC_MICROAREE
20560;PACCANARO;VIA CALTANA 20;35010;VILLANOVA DI CAMPOSANPIERO;PD;_0499220042               ;_+390499220286;;Build;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0280201;PADOVA 0201;PADOVA 02
20568;CASIRAGHI;VIALE CASIRAGHI 173;20099;SESTO SAN GIOVANNI;MI;_0222475510               ;_+390226224320;ivano.molteni@crs.lombardia.it;Defend;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0150905;MILANO 0905;MILANO 09
20577;RICCIARDI DR FRANCO;VIA O. FRAGNITO 104/106;80131;NAPOLI;NA;_0815455324               ;_+390815455324;farmaciaricciardi@yahoo.it;Maintain;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702006;NAPOLI 2006;NAPOLI 20
20585;ODDI;VIA DELL'APPAGLIATORE 46/C;00183;OSTIA LIDO;RM;_065692944                ;_+39065692944;;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;0;0591305;ROMA 1305;ROMA 13
20593;COMUNALE N 1;P.ZZA TRICOLORE 42;20030;SENAGO;MI;_0299056089               ;_+390299056089;farmacie.senago@tiscali.it;Build;F;F23;Maurizio Restivo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0151102;MILANO 1102;MILANO 11
20622;ZINGONE;VIA GARIBALDI 8;20090;TREZZANO SUL NAVIGLIO;MI;_0248402120               ;_+390248402409;fcia.zingone@tin.it;Build;F;F39;Davide Marchetti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0151804;MILANO 1804;MILANO 18
20662;BRIZZI;VIA T. ASPETTI 2;35100;PADOVA;PD;_049605709                ;_+390496898809;farmaciabrizzi@libero.it;Defend;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0280604;PADOVA 0604;PADOVA 06
20669;TORRINI;VIA GUELFA 84/R;50129;FIRENZE;FI;_055/211107               ;_+39055211107;farmaciatorrini@tiscali.it;Observe;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450107;FIRENZE 0107;FIRENZE 01
20686;CENISIA;VIA FREJUS 41;10139;TORINO;TO;_0114336655               ;_+390114472868;;Maintain;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;0;0010501;TORINO 0501;TORINO 05
20690;CAPUTO;VIA EUGENIO MASI 2;71100;FOGGIA;FG;_0881615638               ;_+390881615638;marina42@tiscali.it;Defend;P;P35;Amleto Piccirilli;0,000000;0,000000;0,000000;0,000000;0,000000;0;0730805;FOGGIA 0805;FOGGIA 08
20691;BORGO CROCETTA;CORSO DE GASPERI 6;10129;TORINO;TO;_011595215                ;_+39011599811;farmacrocetta.fat@libero.it;Build;F;F34;Andrea Nerino Arrigo Neri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0010302;TORINO 0302;TORINO 03
20720;FARMACIA DI ROMAGNANO S.N.C.;CORSO GARIBALDI 38;28078;ROMAGNANO SESIA;NO;_0163835246               ;_+390163835246;;Build;F;F22;Elena Borri;1,000000;0,000000;1,000000;1,000000;1,000000;0;0030101;VERCELLI 0401;VERCELLI 04
20721;FRIZZI;VIA PALAZZOLO 9 ANG.QUARENGHI;24100;BERGAMO;BG;_*ND;;;Build;F;F25;Giordano Vellani;1,000000;1,000000;0,000000;1,000000;1,000000;0;0160501;BERGAMO 0501;BERGAMO 05
20731;RANUT;VIA XXIV MAGGIO 1;33041;AIELLO DEL FRIULI;UD;_043199011                ;_+390431973344;farmacia.ranut@virgilio.it;Maintain;H;H04;Matteo Dri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0310606;UDINE 0606;UDINE 06
20738;GENOVESI S.P.A. ISONZO;VIA ISONZO 48R;16147;GENOVA;GE;_010391425                ;_+39019918786;;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0100902;GENOVA 0902;GENOVA 09
20783;PICCOLOTTI;VIA CAVOUR 35;66054;VASTO;CH;_0873368546               ;_+390873368546;a.piccolotti@inwind.it;Maintain;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650402;CHIETI 0402;CHIETI 04
20788;MICCICHE' DRI DINO E GIUSEPPE;LARGO EUROPA 20;24044;DALMINE;BG;_035561078                ;_+39035561078;farmeuropa@libero.it;Defend;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0160510;BERGAMO 0510;BERGAMO 05
20803;BOSSO;VIA ANNUNZIATA 61-63;80053;CASTELLAMMARE DI STABIA;NA;_0818719716               ;_+390818719716;farmaciabosso@libero.it;Observe;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701503;NAPOLI 1503;NAPOLI 15
20823;FABIO MASSIMO;VIA FABIO MASSIMO 78;00192;ROMA;RM;_063242009                ;_+390632628658;farmacia.f.massimo@libero.it;Build;M;M04;Valerio Medici;1,000000;0,000000;1,000000;1,000000;1,000000;0;0591707;ROMA 1707;ROMA 17
20829;DELLA STAZIONE;VIA NETTUNENSE 299;00040;LAVINIO SCALO;RM;_069873203                ;_+39069862622;info@farmaciadellastazioe.it;Defend;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0593501;ROMA 3501;ROMA 35
20834;COMUNALE DI MIRA;VIA DANTE ALIGHIERI 24;30034;MIRA;VE;_041420268                ;_+390415600527;farmaciamira@tin.it;Build;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270401;VENEZIA 0401;VENEZIA 04
20845;NETTUNENSE;VIA NETTUNENSE 209;00042;ANZIO;RM;_069875463                ;_+390698670338;francesco.milo@gmail.com;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0593501;ROMA 3501;ROMA 35
20857;COMUNALE N. 2;VIA VALLETTA 2;21047;SARONNO;VA;_029622159                ;_+39029622159;giancarlo.didonato@saronnoservizi.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0121001;VARESE 1001;VARESE 10
20859;MODUGNO;PIAZZA ALDO MORO 13;70025;GRUMO APPULA;BA;_0807831152               ;_+390807831152;;Maintain;P;P36;Antonio Di Summa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0741203;BARI 1203;BARI 12
20862;REGOLI;VIA CAVOUR 87;55011;ALTOPASCIO;LU;_058325108                ;_+390583267003;tonini@ats.it;Defend;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;0,000000;0;0430406;LUCCA 0406;LUCCA 04
20867;SERANGELI;VIA CIRCONV. OSTIENSE 142;00154;ROMA;RM;_065133449                ;_+39065133449;farmserangeli@tiscali.it;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0591102;ROMA 1102;ROMA 11
20868;S.ANTONIO;CORSO VITTORIO EMANUELE 121;10128;TORINO;TO;_011541200                ;_+39011538840;farmacia_s_antonio@hotmail.com;Maintain;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;0;0010303;TORINO 0303;TORINO 03
20873;LODI;VIA 3 NOVEMBRE 109;00013;MENTANA;RM;_069090323                ;_+39069090323;farmaciaglodi@tiscali.it;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0592401;ROMA 2401;ROMA 24
20891;BALDINELLI;VIA PIO IX 7;00011;BAGNI DI TIVOLI;RM;_0774357085               ;_+390774353596;blowup69@inwind.it;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0592601;ROMA 2601;ROMA 26
20892;SPURIO;VIA CENTOCELLE 54;00053;CIVITAVECCHIA;RM;_076623051                ;_+39076623051;farmacia.spurio@libero.it;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;0;0592101;ROMA 2101;ROMA 21
20897;CENTRALE;VIA MATTEOTTI 18;22063;CANTU';CO;_031715128                ;_+39031713915;atmarca@tin.it;Build;F;F23;Maurizio Restivo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0130301;COMO 0301;COMO 03
20904;CORNELIANI;VIA VITTORIO EMANUELE 22;20094;CORSICO;MI;_024471014                ;_+390245100560;farmacia@farmaciacorneliani.com;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0151802;MILANO 1802;MILANO 18
20915;POGGI;VIA EMPOLITANA 17;00019;TIVOLI;RM;_0774334323               ;_+390774330422;farmaciapoggirenzo@virgilio.it;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0592601;ROMA 2601;ROMA 26
20934;FREDDUCCI;VIA VOLTERRANA 67/1;56033;CAPANNOLI;PI;_0587609023               ;_+390587609865;fredducci@tim.it;Build;M;M35;Roberto Saggini;1,000000;1,000000;1,000000;1,000000;1,000000;0;0470303;PISA 0303;PISA 03
20959;RUBISSE;VIA TRIESTE 43;20098;SAN GIULIANO MILANESE;MI;_029841213                ;_+390298241811;farmaciarubisse@hotmail.it;Build;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0150102;MILANO 0102;MILANO 01
20967;S.ROBERTO;VIALE G ROSSINI 70;00198;ROMA;RM;_068417071                ;_+390685301698;farmaciasorentino@yahoo.it;Defend;M;M03;Manuelo Maria Montemaggiori;0,000000;0,000000;0,000000;0,000000;0,000000;0;0590206;ROMA 0206;ROMA 02
20976;RIZZO S.N.C.;VIALE S. PANAGIA 204;96100;SIRACUSA;SR;_0931/758044              ;_+390931758044;emanuele.sr@simail.it;Build;P;P37;Teresa Lacagnina;1,000000;1,000000;1,000000;1,000000;1,000000;0;0910505;SIRACUSA 0505;SIRACUSA 05
2098;SUBINI;VIA V VENETO 8;22079;VILLA GUARDIA;CO;_031480056                ;_+39031484812;farmacia.subini@tin.it;Build;F;F23;Maurizio Restivo;1,000000;1,000000;1,000000;1,000000;1,000000;0;0130102;COMO 0102;COMO 01
21001;VASARIO;VIA ROMA 19;10062;LUSERNA S GIOVANNI;TO;_0121909031               ;_+390121909031;farmavasario@tiscalinet.it;Build;F;F34;Andrea Nerino Arrigo Neri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0014301;TORINO 4301;TORINO 43
21021;GAMALERI;VIA CORDANIERI 21R;16157;GENOVA PRA;GE;_010-665235               ;_+39010665235;;Build;F;F32;Valter Tasso;0,000000;0,000000;0,000000;0,000000;0,000000;0;0100102;GENOVA 0102;GENOVA 01
2103;ORSENIGO;VIA NATTA 15;22100;COMO;CO;_031260383                ;_+390313307154;farmacia.orsenigo@libero.it;Build;F;F23;Maurizio Restivo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0130201;COMO 0201;COMO 02
21079;CAPRERA;VIA CAPRERA 96/R;16146;GENOVA;GE;_010394469                ;_+390103771766;lagomars2@farmaciacaprera.191.it;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0100901;GENOVA 0901;GENOVA 09
21107;PISAPIA;VIA MERLIANI 27;80127;NAPOLI;NA;_0815567910               ;_+390815564704;farmaciapisapiaaurelia@hotmail.it;Build;P;P08;Fabio Raimondi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702001;NAPOLI 2001;NAPOLI 20
21120;SAVINO VASTOLA;VIA DIAZ 27;84010;SAN VALENTINO TORIO;SA;_081939391                ;_+39081939391;;Build;P;P02;Vito Benincasa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0720601;SALERNO 0601;SALERNO 06
21152;S.GIUSEPPE;PIAZZA UMBERTO I 10;10043;ORBASSANO;TO;_0119002257               ;_+390119020925;;Build;F;F34;Andrea Nerino Arrigo Neri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0013401;TORINO 3401;TORINO 34
21156;BERTOLAI;VIA ALBERGHI 67/69;51017;PESCIA;PT;_0572453134               ;_+390572444957;;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0440101;PISTOIA 0101;PISTOIA 01
21158;DEFFENU;VIA GIUSTI N. 102;58100;GROSSETO;GR;_0564491172               ;_+390564494586;info@farmaciadeffenu.it;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0500203;GROSSETO 0203;GROSSETO 02
21159;RISORGIMENTO;PIAZZA RISORGIMENTO 44;00192;ROMA;RM;_0639738166               ;_+390639738183;farmaciarisorgimento@tiscali.it;Defend;M;M04;Valerio Medici;1,000000;1,000000;1,000000;1,000000;1,000000;0;0591701;ROMA 1701;ROMA 17
2116;DE FILIPPIS;VIA V EMANUELE 40;22100;COMO;CO;_031262277                ;_+39031262477;fardefil@tin.it;Build;F;F23;Maurizio Restivo;1,000000;1,000000;0,000000;1,000000;1,000000;0;0130201;COMO 0201;COMO 02
21165;ALLA PROVVIDENZA;VIA CARDINALE AGOSTINI 131;35018;SAN MARTINO DI LUPARI;PD;_0495952081               ;_+390499469284;farmacia.forti@libero.it;Build;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0280101;PADOVA 0101;PADOVA 01
2121;MATTALIA;VIA WASHINGTON 98;20146;MILANO;MI;_0248950300               ;_+390248950300;farmaciamattalia@virgilio.it;Build;F;F39;Davide Marchetti;1,000000;0,000000;1,000000;1,000000;1,000000;0;0152506;MILANO 2506;MILANO 25
21217;MINERVINI;CORSO UMBERTO 54;70056;MOLFETTA;BA;_0803971837               ;_+390803971837;minefarma@libero.it;Defend;P;P35;Amleto Piccirilli;0,000000;0,000000;0,000000;1,000000;1,000000;0;0740601;BARI 0601;BARI 06
21221;BUON GESU;VIA CONCILIAZIONE 4;21057;OLGIATE OLONA;VA;_0331375666               ;_+390331375666;farmaciabuongesu@virgilio.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120805;VARESE 0805;VARESE 08
21248;FRANCO;VIA OXILIA 13;10155;TORINO;TO;_011202382                ;_+390112054352;farmac79@farmaciafranco.191.it;Build;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;0;0011901;TORINO 1901;TORINO 19
2125;GIULIO CESARE;VIA MONTEROSA 27;20149;MILANO;MI;_0248004456               ;_+390248004118;farmaciagiuliocesare@hotmail.com;Build;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0152501;MILANO 2501;MILANO 25
21252;CARRELLO;VIA CAVOUR 75;00033;CAVE;RM;_069508975                ;_+39069580953;mariacarrello@tiscali.it;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0592802;ROMA 2802;ROMA 28
21263;IELO;VIALE ORSINI 103;64022;GIULIANOVA LIDO;TE;_0858007712               ;_+390854164547;farmaciaielo@tiscali.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0630201;TERAMO 0201;TERAMO 02
2127;WAGNER;VIA BUONARROTI 5;20149;MILANO;MI;_0248006037               ;_+390248006037;farmacia.wagner@libero.it;Build;F;F39;Davide Marchetti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0152501;MILANO 2501;MILANO 25
2128;CERINI;VIA AURELIO SAFFI 6;20123;MILANO;MI;_024390117                ;_+39024390117;davi67@katamail.it;Build;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0152010;MILANO 2010;MILANO 20
21291;DONINI;VIA MATTEOTTI 22;25021;BAGNOLO MELLA;BS;_030620431                ;_+390306824430;gipidi@inwind.it;Build;H;H36;Diego Savio;0,000000;0,000000;0,000000;0,000000;0,000000;0;0171002;BRESCIA 1002;BRESCIA 10
21294;ISOTTI;VIA ROMA 19;22070;SOLBIATE;CO;_031802032                ;_+39031802032;isottiga@farmaciaisotti.191.it;Maintain;F;F23;Maurizio Restivo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0130103;COMO 0103;COMO 01
21295;DE VITA;VIA TERRACCIANO 83;80038;POMIGLIANO D'ARCO;NA;_0818841561               ;_+390818841561;;Build;P;P08;Fabio Raimondi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700702;NAPOLI 0702;NAPOLI 07
21302;DE GREGORIO;VIA LEOPARDI 1;04010;CORI;LT;_069678133                ;_+390696610163;farmadegregorio@libero.it;Observe;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600201;LATINA 0201;LATINA 02
21314;GALASSI;VIA ARDEATINA 170;00042;ANZIO COLONIA;RM;_069878796                ;_+39069878796;farmaciagalassi@virgilio.it;Build;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0593501;ROMA 3501;ROMA 35
21321;BOVISASCA;VIA BOVISASCA 173;20161;MILANO;MI;_023570875                ;_+39023570875;;Build;F;F33;Luigi Loffredo;1,000000;1,000000;1,000000;1,000000;1,000000;0;0152701;MILANO 2701;MILANO 27
2134;REMBRANDT;VIA REMBRANDT 22;20148;MILANO;MI;_0248701544               ;_+390248701544;farmaciarembrandt@farmaciarembrandt.191.it;Build;F;F39;Davide Marchetti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0153803;MILANO 3803;MILANO 38
21343;S.GIULIANO;VIA MASSA S. GIULIANO 260;00010;CASTELVERDE;RM;_0622485175               ;_+390622469834;;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0590805;ROMA 0805;ROMA 08
21353;DE MEO;VIALE OFANTO 230;71100;FOGGIA;FG;_0881632083               ;_+390881633991;info@farmaciademeo.it;Maintain;P;P35;Amleto Piccirilli;0,000000;0,000000;0,000000;0,000000;0,000000;0;0730806;FOGGIA 0806;FOGGIA 08
21364;VENTURINI;VIA R.DA STABELLO 6;24100;BERGAMO;BG;_0354120094               ;_+390354228475;farm.vent@tin.it;Build;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0160502;BERGAMO 0502;BERGAMO 05
21384;TERENZIO;PIAZZA MATTEOTTI 3;04022;FONDI;LT;_0771531561               ;_+390771531561;terenziod@tiscali.it;Build;M;M05;Marco Percili;1,000000;1,000000;1,000000;1,000000;1,000000;0;0600502;LATINA 0502;LATINA 05
21389;BRIVIO;VIA MARCONI SNC;22036;ERBA;CO;_031641201                ;_+39031641201;farmaciabrivio@mail.net1.it;Build;F;F23;Maurizio Restivo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0130503;COMO 0503;COMO 05
21414;BRUNETTA;VIA CAMPI FLEGREI 11;00141;ROMA;RM;_068604350                ;_+39068604350;bepibrunetta@libero.it;Build;M;M03;Manuelo Maria Montemaggiori;0,000000;0,000000;0,000000;0,000000;0,000000;0;0590403;ROMA 0403;ROMA 04
21424;DON BOSCO;VIA CHERI 2/A;10022;CARMAGNOLA;TO;_0119716668               ;_+390119729833;agrifarma@postino.it;Maintain;F;F34;Andrea Nerino Arrigo Neri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0013101;TORINO 3101;TORINO 31
21427;DE PINTO;VIA CAVOUR 69/71;70026;MODUGNO;BA;_0805328352               ;_+390805328352;fardepi@tin.it;Maintain;P;P09;Pierluca Lubello Lincenti;1,000000;0,000000;1,000000;1,000000;1,000000;0;0741201;BARI 1201;BARI 12
21432;COMUNALE N 1;VIA ALFIERI 2/A;30038;SPINEA;VE;_041/992950               ;_+39041992950;;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270302;VENEZIA 0302;VENEZIA 03
21433;FABRO;VIALE VIAREGGIO 42/C;30038;SPINEA;VE;_0415410240               ;_+390415412464;paolofabro@farmaciadrfabro.191.it;Build;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0270302;VENEZIA 0302;VENEZIA 03
21438;SARTORI;VIA MARCONI 42;37060;CASTEL D'AZZANO;VR;_045512146                ;_+390458545201;farm.sartori@libero.it;Build;H;H33;Isacco Treccani;1,000000;0,000000;1,000000;1,000000;0,000000;0;0230201;VERONA 0201;VERONA 02
21444;PERRONI;VIA LAURENTINA 591;00143;ROMA;RM;_065911827                ;_+390659299504;perroni@tiscali.it;Build;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0591204;ROMA 1204;ROMA 12
21472;FAVERO;VIA DEI FRACASSI 39;31010;FRANCENIGO DI GAIARINE;TV;_043476252                ;_+39043476252;farmacia.francenigo@libero.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0260504;TREVISO 0504;TREVISO 05
21488;MINUCCI;VIA PIAVE 209;80126;NAPOLI;NA;_081640422                ;_+390817146590;farminucci@libero.it;Maintain;P;P07;Vincenzo Rongo;1,000000;1,000000;1,000000;1,000000;1,000000;0;0701901;NAPOLI 1901;NAPOLI 19
2149;S.AGOSTINO;VIA SAN VINCENZO 1;20123;MILANO;MI;_0258101444               ;_+390236520135;ssmi@fastwebnet.it;Build;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0152004;MILANO 2004;MILANO 20
21495;CIUCCI SNC;VIA SARZANESE 7632;55040;PIANO DI MOMMIO;LU;_0584/996981              ;_+390584997344;farmaciaciucci@libero.it;Maintain;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0430504;LUCCA 0504;LUCCA 05
21509;GRASSO;VIA OLDANI 7;90047;PARTINICO;PA;_0918903522               ;_+390918908403;;Build;P;P32;Pierludovico Marsala;0,000000;0,000000;0,000000;0,000000;0,000000;0;0840703;PALERMO 0703;PALERMO 07
21513;ROSA;VIA LAZIO 50;65015;MONTESILVANO;PE;_0854491128               ;_+390854454666;farmaciarosa@virgilio.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0640207;PESCARA 0207;PESCARA 02
21521;DE LAURENTIS SAS;PIAZZA S. ANTONIO 43;70044;POLIGNANO A MARE;BA;_0804240224               ;_+390804240224;farmacia_delaurentis@virgilio.it;Build;P;P36;Antonio Di Summa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0741601;BARI 1601;BARI 16
21536;FETTARAPPA;VIA PAULUCCI DE' CALBOLI 12;00195;ROMA;RM;_063729615                ;_+39063722467;marina.fettarappa@fastwebnet.it;Build;M;M04;Valerio Medici;1,000000;1,000000;1,000000;1,000000;1,000000;0;0591706;ROMA 1706;ROMA 17
21548;DELL'IMPRUNETA;VIALE VICOPISANO 58/60/62;00146;ROMA;RM;_0655266336               ;_+390655287861;info@farmaciaizzo.it;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0591502;ROMA 1502;ROMA 15
2156;TICINESE;CORSO S GOTTARDO 1;20136;MILANO;MI;_0289403433               ;_+390258103750;mistck1@virgilio.it;Defend;F;F39;Davide Marchetti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0152403;MILANO 2403;MILANO 24
21564;SAVELLI;VIA GIULIA 12;66054;VASTO;CH;_0873367249               ;_+390873374107;farmaciasavelli@tin.it;Defend;P;P06;Elisabetta Di Battista;1,000000;1,000000;0,000000;1,000000;1,000000;0;0650402;CHIETI 0402;CHIETI 04
21565;DEL CORSO;CORSO GARIBALDI 55;20011;CORBETTA;MI;_029779071                ;_+39029779071;f.ciadelcordo@tiscalinet.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0151602;MILANO 1602;MILANO 16
21578;S.ANNA;CORSO SOMMEILLER 31;10128;TORINO;TO;_0115683523               ;_+39011597256;farm.s.anna@virgilio.it;Build;F;F34;Andrea Nerino Arrigo Neri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0010301;TORINO 0301;TORINO 03
2159;NAZIONALE N 1139;CORSO C COLOMBO 6;20144;MILANO;MI;_0258101708               ;_+390258101708;farm.nazionale@virgilio.it;Build;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0152401;MILANO 2401;MILANO 24
21599;S.PAOLO;VIA NOVARA 63/A;20025;LEGNANO;MI;_0331459850               ;_+390331574733;farmaciasala@gmail.com;Build;F;F24;Davide Jula;1,000000;1,000000;1,000000;1,000000;1,000000;0;0151402;MILANO 1402;MILANO 14
21604;DELLA STAZIONE;VIA LIBERAZIONE 2;20025;LEGNANO;MI;_0331543148               ;_+390331595137;doc@farmaciastazione.it;Build;F;F24;Davide Jula;1,000000;1,000000;1,000000;1,000000;1,000000;0;0151402;MILANO 1402;MILANO 14
21617;BIAZZI;VIA GIAMBELLINO 131;20147;MILANO;MI;_02418582                 ;_+390292885754;farmaciabiazzi@fastwebnet.it;Build;F;F33;Luigi Loffredo;1,000000;1,000000;1,000000;1,000000;1,000000;0;0153602;MILANO 3602;MILANO 36
21618;CENTRALE;VIALE XXIV MAGGIO 32;10093;COLLEGNO;TO;_0114053136               ;_+390114051686;farmaespo@libero.it;Build;F;F34;Andrea Nerino Arrigo Neri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0012402;TORINO 2402;TORINO 24
21628;NUOVA;VIA PREMOLI 18;26815;MASSALENGO;LO;_0371480617               ;_+390371480027;farm.nuova@tiscali.it;Defend;F;F39;Davide Marchetti;1,000000;1,000000;0,000000;1,000000;1,000000;0;0990303;LODI 0303;LODI 03
21632;PALAZZO;CORSO UMBERTO 78;70017;PUTIGNANO;BA;_0804911697               ;_+390804911697;far.palazzo@media.it;Build;P;P36;Antonio Di Summa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0741801;BARI 1801;BARI 18
21651;VENTURINI;VIA DEL PONTIERE 2/A;37015;DOMEGLIARA;VR;_0456861056               ;_+390456861056;fernven@tin.it;Build;H;H33;Isacco Treccani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0230305;VERONA 0305;VERONA 03
21664;MONTAGNA;VIA ROMA 206;35020;ALBIGNASEGO;PD;_049710065                ;_+390498628534;vittoriodefilippi@tiscali.it;Build;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0280704;PADOVA 0704;PADOVA 07
21666;DELLO IOIO;PIAZZA AUBRY 18;80054;GRAGNANO;NA;_0818011644               ;_+390818011644;farmaciadelloioio@libero.it;Observe;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701504;NAPOLI 1504;NAPOLI 15
2174;FIORDALISI;VIA FIORDALISI 2;20146;MILANO;MI;_024221254                ;_+3902428787;fcia.fiordalisi@tiscali.it;Build;F;F33;Luigi Loffredo;1,000000;1,000000;1,000000;1,000000;1,000000;0;0153602;MILANO 3602;MILANO 36
21766;S.TRINITA;PIAZZA FRESCOBALDI 3;50125;FIRENZE;FI;_055210921                ;_+39055210921;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450202;FIRENZE 0202;FIRENZE 02
21768;S.MARTINO SODALIZIO;PIAZZA MATTEOTTI 26;06100;PERUGIA;PG;_0755722335               ;_+390755738623;sanmartinopg@libero.it;Build;M;M33;Stefano Maltinti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0510301;PERUGIA 0301;PERUGIA 03
