COD_CLIENTE;DES_CLIENTE;INDIRIZZO;CAP;CITY;PROVINCIA;TELEFONO;FAX;EMAIL;LINEA_CLIENTE;AREA;COD_AGENTE;AGENTE;GAMBE_FLG;NASO_FLG;INTESTINO_FLG;STOMACO_FLG;GOLA_FLG;COD_SUBENTRATO;COD_MICROBRICK;DESC_MICROBRICK;DESC_MICROAREE
43581;S.TOMASO S.N.C.;CORSO U BASSI 46/R;16135;GENOVA;GE;_010218031                ;_+39010218031;maurizio.bruzzese@libero.it;Build;F;F32;Valter Tasso;0,000000;0,000000;0,000000;0,000000;0,000000;130;0100512;GENOVA 0512;GENOVA 05
43587;SCOTTI S.A.S.;VIA N.FABRIZI 11;10143;TORINO;TO;_01119707408              ;_+390117714277;farmaciascotti@fastwebnet.it;Build;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;13037;0010602;TORINO 0602;TORINO 06
43590;DELLA MADONNINA S.N.C.;VIA GOBETTI 6/R;16145;GENOVA;GE;_010363532                ;_+390103625908;farmacia.dellamadonnina@tin.it;Build;F;F32;Valter Tasso;0,000000;0,000000;0,000000;0,000000;0,000000;373;0100603;GENOVA 0603;GENOVA 06
4377;S.PAOLO;VIA GRAMSCI 5;42020;S POLO D ENZA;RE;_0522873124               ;_+390522241498;farm.margini@libero.it;Defend;H;H05;Luca Cerlini;1,000000;1,000000;0,000000;1,000000;1,000000;0;0360102;REGGIO EMILIA 0102;REGGIO EMILIA 01
4381;FERRARI TAGLIAVINI;VIA PARMA 21;42028;POVIGLIO;RE;_0522969255               ;_+390522969255;farmaciaferraritagl@libero.it;Maintain;H;H05;Luca Cerlini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0360303;REGGIO EMILIA 0303;REGGIO EMILIA 03
4387;VERDI;VIA AVANZI 34;42045;LUZZARA;RE;_0522976033               ;_+3905221718926;farmaciaverdi2@enricoverdi.191.it;Maintain;H;H05;Luca Cerlini;1,000000;1,000000;1,000000;1,000000;1,000000;0;0360301;REGGIO EMILIA 0301;REGGIO EMILIA 03
4408;OPERAIA;VIA GONZAGA 1;42016;GUASTALLA;RE;_0522824320               ;_+390522218021;farmaciaoperaia@misterweb.it;Build;H;H05;Luca Cerlini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0360302;REGGIO EMILIA 0302;REGGIO EMILIA 03
4427;ANTICA;CORSO GARIBALDI 16;42017;NOVELLARA;RE;_0522661719               ;_+390522661719;anticafarmacia@katamail.com;Build;H;H05;Luca Cerlini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0360302;REGGIO EMILIA 0302;REGGIO EMILIA 03
445;GALLO;PZA GALILEO FERRARIS 34/35;13046;LIVORNO FERRARIS;VC;_016147129                ;_+39016147129;farmaciagallo@libero.it;Build;F;F22;Elena Borri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0020201;VERCELLI 0201;VERCELLI 02
4456;ZUCCARDI MERLI;CORSO MAZZINI 11;42015;CORREGGIO;RE;_0522692436               ;_+390522642786;info@farmaciazuccardi.it;Build;H;H05;Luca Cerlini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0360401;REGGIO EMILIA 0401;REGGIO EMILIA 04
4463;ALBERTI;VIA ALDO MORO 8/B-C;42040;CAMPEGINE;RE;_0522906090               ;_+390522677021;farmalberti@tiscali.it;Build;H;H05;Luca Cerlini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0360101;REGGIO EMILIA 0101;REGGIO EMILIA 01
4469;MARAMOTTI;VIA DINAZZANO 53A;42015;VILLA PRATO DI CORREGGIO;RE;_0522696266               ;_+390522696266;farmaciamaramotti@tiscali.it;Build;H;H05;Luca Cerlini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0360401;REGGIO EMILIA 0401;REGGIO EMILIA 04
4500;LAZZARO SPALLANZANI;PIAZZA SPALLANZANI 1/B;42019;SCANDIANO;RE;_0522857637               ;_+390522854274;msnhouse@libero.it;Build;H;H05;Luca Cerlini;1,000000;1,000000;0,000000;1,000000;1,000000;0;0360502;REGGIO EMILIA 0502;REGGIO EMILIA 05
4510;PONTEVECCHIO;VIA EMILIA LEVANTE 31;40139;BOLOGNA;BO;_051492505                ;_+39051490755;;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0381005;BOLOGNA 1005;BOLOGNA 10
4535;NUOVA S RUFFILLO;VIA TOSCANA 121/2;40141;BOLOGNA;BO;_051474100                ;_+39051474686;farnsr@tin.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0381004;BOLOGNA 1004;BOLOGNA 10
4544;ANTICA F.CIA DI PIANORO;VIA NAZIONALE 144;40065;PIANORO;BO;_051777013                ;_+39051776766;antfarmpianoro@libero.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380302;BOLOGNA 0302;BOLOGNA 03
4545;GUARIENTO;VIA G. MARCONI 8/3;40050;LOIANO;BO;_0516550204               ;_+390516544254;farma.guarniento.bo@farmathon.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380302;BOLOGNA 0302;BOLOGNA 03
4551;PIFFERI;VIA PAMBERA 57/A;40026;IMOLA;BO;_054241038                ;_+39054241038;info@farmaciapifferi.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380401;BOLOGNA 0401;BOLOGNA 04
4678;S.GEMINIANO;VIALE BUON PASTORE 400;41100;MODENA;MO;_059305352                ;_+390593981154;farmaciasangeminiano@hotmail.com;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370303;MODENA 0303;MODENA 03
4683;TAROZZI;VIA RAVARINO - CARPI 76;41030;BOMPORTO;MO;_059909169                ;_+39059909101;farmacia.tarozzi@libero.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370309;MODENA 0309;MODENA 03
4689;MADONNINA;VIA TABACCHI 5;41100;MODENA;MO;_059333153                ;_+39059823410;farm.mado@libero.it;Build;H;H02;Massimo Corlaita;1,000000;1,000000;0,000000;1,000000;1,000000;0;0370306;MODENA 0306;MODENA 03
4691;S.ANTONIO;VIALE VERDI 161;41100;MODENA;MO;_059243341                ;_+39059243341;farmala55@gmail.com;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370308;MODENA 0308;MODENA 03
4693;DEL COLLEGIO;VIA EMILIA 151;41100;MODENA;MO;_059222549                ;_+39059244340;;Maintain;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370301;MODENA 0301;MODENA 03
4699;ROSA;CORSO VITTORIO VENETO 105;41018;S. CESARIO;MO;_059930113                ;_+390599534213;piergiorgio.rosa@tin.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370311;MODENA 0311;MODENA 03
4705;S.ORSOLA;VIA GARIBALDI 7;41011;CAMPOGALLIANO;MO;_059526911                ;_+39059520035;farmacias.orsola@tin.it;Defend;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370305;MODENA 0305;MODENA 03
4715;VIOLI;VIA PARADOSSO 14;41057;SPILAMBERTO;MO;_059784119                ;_+39059784148;info@farmaciavioli.it;Defend;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370311;MODENA 0311;MODENA 03
4717;MESCHIARI;PIAZZA GUIDO ROSSA;41015;NONANTOLA;MO;_059549150                ;_+39059540210;farmaciameschiari@libero.it;Defend;H;H02;Massimo Corlaita;1,000000;1,000000;0,000000;1,000000;1,000000;0;0370309;MODENA 0309;MODENA 03
4721;S.MICHELE;VIA VANDELLI 18;41050;MONTALE RANGONE;MO;_059530126                ;_+390595339064;farmaciasanmichele@ts4.com;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370311;MODENA 0311;MODENA 03
4736;CASARI;VIA MARCONI 66;41016;NOVI;MO;_059670301                ;_+39059677644;farmacia.casari@virgilio.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370101;MODENA 0101;MODENA 01
4738;SOLIANI;VIA ROOSWELT 64/66/A;41012;CARPI;MO;_059687121                ;_+39059656308;;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370101;MODENA 0101;MODENA 01
4754;AL VELODROMO;VIA VITTORIO VENETO 16;40131;BOLOGNA;BO;_0516153933               ;_+390516155410;salvatore.zini@fastwebnet.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380803;BOLOGNA 0803;BOLOGNA 08
4755;DELLA BARCA;VIA DELLA BARCA 31;40133;BOLOGNA;BO;_0516196396               ;_+39051568427;farm.babini@libero.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380804;BOLOGNA 0804;BOLOGNA 08
4759;S.ISAIA SNC;VIA S ISAIA 2;40123;BOLOGNA;BO;_051333285                ;_+39051584046;;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0381101;BOLOGNA 1101;BOLOGNA 11
4771;ZARRI NARDI TROLLI;PIAZZA C.BATTISTI 10;40061;MINERBIO;BO;_051878113                ;_+39051878113;farm._nardi_trolli@libero.it;Build;H;H02;Massimo Corlaita;1,000000;1,000000;0,000000;1,000000;1,000000;0;0380602;BOLOGNA 0602;BOLOGNA 06
4777;SORACE MARESCA S.N.C.;VIA GRAMSCI 214;40013;CASTELMAGGIORE;BO;_051711472                ;_+39051711472;farmacia@farmaciamaresca.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380909;BOLOGNA 0909;BOLOGNA 09
4780;BARBOLINI;VIA EMILIA 85;40011;ANZOLA DELL EMILIA;BO;_051733127                ;_+39051733127;;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380806;BOLOGNA 0806;BOLOGNA 08
4792;SOLDA';CORSO ITALIA 82;40017;SAN GIOVANNI IN PERSICETO;BO;_051821232                ;_+39051825764;farm.sold.bo@farmacom.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380701;BOLOGNA 0701;BOLOGNA 07
4803;S.MARTINO;VIA ZANARDI 184;40131;BOLOGNA;BO;_0516345686               ;_+390516346387;farmsanmartino@libero.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380905;BOLOGNA 0905;BOLOGNA 09
4808;DELLA CIRENAICA;VIA BENTIVOGLI 99/C;40138;BOLOGNA;BO;_051340902                ;_+39051392082;;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0380907;BOLOGNA 0907;BOLOGNA 09
506;LUCENTO SNC;VIA OGLIANICO 4;10149;TORINO;TO;_011732815                ;_+39011732815;info@farmacialucento.it;Defend;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;0;0011501;TORINO 1501;TORINO 15
507;SARDI;VIA BORGARO 58;10149;TORINO;TO;_011296569                ;_+390112218102;farmaciasardi@tin.it;Defend;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;0;0011601;TORINO 1601;TORINO 16
512;AZ.SPEC. MULTISERV. COMUNALE 2;VIA MEDICI DEL VASCELLO 2;10078;VENARIA REALE;TO;_011496554                ;_+39011496554;;Maintain;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;0;0012601;TORINO 2601;TORINO 26
5267;BARGIONI;VIA GIOBERTI 127;50121;FIRENZE;FI;_0552466234               ;_+390552268878;farmaciabargioni@virgilio.it;Defend;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450504;FIRENZE 0504;FIRENZE 05
5284;DEL NESPOLO;VIA PRATESE 316/B;51030;NESPOLO;PT;_0573532312               ;_+390573539084;;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;0,000000;0;0440302;PISTOIA 0302;PISTOIA 03
5286;CHILLERI;VIA MONTALBANO 228;51039;QUARRATA;PT;_057372291                ;_+390573779926;rpestel@tin.it;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0440201;PISTOIA 0201;PISTOIA 02
5292;PICCONI;VIA MONTALBANO 346;51034;CASALGUIDI;PT;_0573929216               ;_+390573520314;farmaciapicconi@aruba.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0440202;PISTOIA 0202;PISTOIA 02
5322;NUCCI;VIA ROMA 17;51037;AGLIANA S PIERO;PT;_0574751126               ;_+390574751126;farmacianucci@tiscali.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0440201;PISTOIA 0201;PISTOIA 02
5334;LE SORGENTI;VIA DONNINI 124;57100;LIVORNO;LI;_0586449077               ;_+390586449077;lesorgenti@virgilio.it;Build;M;M35;Roberto Saggini;1,000000;1,000000;1,000000;1,000000;1,000000;0;0460102;LIVORNO 0102;LIVORNO 01
5338;ATTIAS;VIA MARRADI 2;57100;LIVORNO;LI;_0586810048               ;_+390586268430;farmacia.attias@virgilio.it;Build;M;M35;Roberto Saggini;1,000000;0,000000;0,000000;1,000000;1,000000;0;0460602;LIVORNO 0602;LIVORNO 06
5365;CENTRALE;PIAZZA DEI MILLE 34;57100;LIVORNO;LI;_0586883428               ;_+390586213805;farmaciachimica@virgilio.it;Build;M;M35;Roberto Saggini;1,000000;1,000000;0,000000;1,000000;0,000000;0;0460101;LIVORNO 0101;LIVORNO 01
5366;TAGLIERANI;VIA BERLINGUER 25;57013;ROSIGNANO SOLVAY;LI;_0586760130               ;_+390586760130;;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0460201;LIVORNO 0201;LIVORNO 02
5376;COMUNALE;VIA F.LLI BANDIERA 3;57027;SAN VINCENZO;LI;_0565705196               ;_+390565701775;comsvfar@interfree.it;Maintain;M;M35;Roberto Saggini;1,000000;1,000000;1,000000;1,000000;1,000000;0;0460303;LIVORNO 0303;LIVORNO 03
5381;S.RAFFAELE;VIA BICOCCHI 20;58022;FOLLONICA;GR;_056641549                ;_+39056645805;sanraffaele@iol.it;Build;M;M35;Roberto Saggini;1,000000;1,000000;0,000000;1,000000;1,000000;0;0500102;GROSSETO 0102;GROSSETO 01
5382;S.ANTONIO S.N.C.;VIA COLOMBO 39;58022;FOLLONICA;GR;_056640084                ;_+39056645854;farmaciasantoniodeldo@tin.it;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0500102;GROSSETO 0102;GROSSETO 01
5388;MARCHIONNESCHI;CORSO MATTEOTTI 84;57023;CECINA;LI;_0586630072               ;_+390586630072;marchionneschi3@interfree.it;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0460203;LIVORNO 0203;LIVORNO 02
5392;C.R.O.M. SERVIZI DI ROSIGNANO;VIA FRATELLI CAIROLI 30;57013;ROSIGNANO SOLVAY;LI;_0586793453               ;_+390586766375;;Build;M;M35;Roberto Saggini;1,000000;1,000000;0,000000;1,000000;1,000000;0;0460201;LIVORNO 0201;LIVORNO 02
5401;GROSSI;PIAZZA GRANDE 20;57100;LIVORNO;LI;_0586884131               ;_+390586200308;farmaciagrassi@sysnet.it;Defend;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0460601;LIVORNO 0601;LIVORNO 06
5404;COMPARINI;VIA CARPANI 26;57037;PORTOFERRAIO;LI;_0565915429               ;_+390565915429;;Defend;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0460401;LIVORNO 0401;LIVORNO 04
543;SUBALPINA;VIA CASTELNUOVO 5;10132;TORINO;TO;_0118195566               ;_+390119701387;farmacia.subalpina@gmail.com;Maintain;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;0;0012101;TORINO 2101;TORINO 21
5440;NOBILE;VIA PELLEGRINO ROSSI 3;54037;MARINA DI MASSA;MS;_0585240071               ;_+390585246316;farmacianobile@virgilio.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0420205;MASSA CARRARA 0205;MASSA CARRARA 02
5449;COMUNALE N 1;VIA DEL FORTINO 105;55043;LIDO DI CAMAIORE;LU;_0584617198               ;_+390584617134;farmaciauno@pluriservizicamaiorespa.it;Defend;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0430103;LUCCA 0103;LUCCA 01
5456;TORTI BACCI;VIA DE GASPERI 1010;55040;RIPA DI SERAVEZZA;LU;_0584769100               ;_+390584742476;;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0430101;LUCCA 0101;LUCCA 01
5458;COMUNALE N 1;VIA MAZZINI 115;55042;FORTE DEI MARMI;LU;_0584752130               ;_+390584752442;;Defend;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0430101;LUCCA 0101;LUCCA 01
5463;NANNINI;PIAZZA XXIV MAGGIO 1/2/3;55044;TONFANO;LU;_058420024                ;_+39058420024;farmacianannini@libero.it;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0430102;LUCCA 0102;LUCCA 01
5466;CONTI;VIA VITTORIO EMANUELE 125;55041;CAMAIORE;LU;_0584989014               ;_+390584989014;farmacia.conti@tiscali.it;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0430103;LUCCA 0103;LUCCA 01
5471;S.PAOLINO;VIA PAOLINA BONAPARTE 203;55049;VIAREGGIO;LU;_0584962029               ;_+39058445362;rosenni@tin.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;0,000000;1,000000;1,000000;0;0430503;LUCCA 0503;LUCCA 05
5473;COMUNALE N 3;VIALE MARCONI SNC;55048;TORRE DEL LAGO PUCCINI;LU;_0584352035               ;_+390584352035;;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0430501;LUCCA 0501;LUCCA 05
5475;COMUNALE N 4;VIA PAOLO SAVI 215;55049;VIAREGGIO;LU;_0585780195               ;_+390585780874;farmacia4@comune.massa.ms.it;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0430502;LUCCA 0502;LUCCA 05
5491;MALAGRINO' PICCINNI;VIALE MARTI 43;55100;LUCCA;LU;_0583342129               ;_+390583493713;farmaciamalagrino@libero.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;0,000000;0;0430402;LUCCA 0402;LUCCA 04
5499;VINCIGUERRA;VIA GHIRLANDA 2;54100;MASSA;MS;_058541031                ;_+390585810056;vincigue11@farmaciavinciguerra.191.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;0,000000;1,000000;1,000000;0;0420206;MASSA CARRARA 0206;MASSA CARRARA 02
5506;PACHETTI;VIA DI TIGLIO 742;55100;LUCCA;LU;_0583493792               ;_+390583493340;farmacia.pachetti@tin.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0430402;LUCCA 0402;LUCCA 04
5515;COMUNALE N 1 PARADISO;VIA FELICE CAVALLOTTI 50;54036;MARINA DI CARRARA;MS;_0585785702               ;_+390585785944;farmacia.paradiso@apuafarma.com;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0420201;MASSA CARRARA 0201;MASSA CARRARA 02
5517;COMUNALE N 5;VIA DELLA GRONDA 324/A;55049;VIAREGGIO;LU;_0584324028               ;_+390584324028;info@aspviareggio.it;Build;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0430503;LUCCA 0503;LUCCA 05
5531;PACINI;PIAZZA ARNOLFO 2;53034;COLLE VAL D ELSA;SI;_0577923843               ;_+390577920189;farmaciapacini@libero.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0490102;SIENA 0102;SIENA 01
5537;FAVILLI;VIA MONTESANTO 1/3;53036;POGGIBONSI;SI;_0577938093               ;_+390577938093;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0490101;SIENA 0101;SIENA 01
5546;FALCHETTI;VIA VENETO 30;58043;CASTIGLION DELLA PESCAIA;GR;_0564933548               ;_+390564936292;farmaciafalchetti@tin.it;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0500204;GROSSETO 0204;GROSSETO 02
5553;ULIVI;CORSO ITALIA 5;58015;ORBETELLO;GR;_0564867072               ;_+390564867075;fabriziopia@tiscalinet.it;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0500302;GROSSETO 0302;GROSSETO 03
5568;POLITI;VIA E. BERRETTINI 11/13;53032;CASTELLINA SCALO;SI;_0577304079               ;_+390577306935;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0490204;SIENA 0204;SIENA 02
5569;ANDREINI;VIA DELLA REPUBBLICA 45;53036;POGGIBONSI;SI;_0577936109               ;_+390577982512;pepifarm@tiscali.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0490101;SIENA 0101;SIENA 01
5584;BRIGNALI & C. S.N.C.;VIA DEL PORTICO 1;58010;SORANO;GR;_0564633006               ;_+390564633006;farmacia.brignali@libero.it;Defend;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0500303;GROSSETO 0303;GROSSETO 03
5597;COMUNALE N 2;VIA DE NICOLA 22;58100;GROSSETO;GR;_0564490663               ;_+390564472133;;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0500203;GROSSETO 0203;GROSSETO 02
5601;COMUNALE N 3;VIA DEI MILLE 49;58100;GROSSETO;GR;_0564416226               ;_+390564427287;comunale3@fcrgrosseto.it;Defend;M;M35;Roberto Saggini;1,000000;1,000000;1,000000;1,000000;1,000000;0;0500201;GROSSETO 0201;GROSSETO 02
561;FERRERO;VIA DEL CARMINE 1;10122;TORINO;TO;_0114369595               ;_+390114390121;farmaciacollegiata@libero.it;Build;F;F34;Andrea Nerino Arrigo Neri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0010104;TORINO 0104;TORINO 01
5623;TERCINOD;VIA BOLOGNA 72/F.G.H.;59100;PRATO;PO;_057425169                ;_+39057425169;farm.tercinod@tiscalinet.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;1010302;PRATO 0302;PRATO 03
5625;DI VAIANO;VIA GIULIO BRAGA 250;59021;VAIANO;PO;_0574989166               ;_+390574946041;farmaciadivaiano@libero.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;1010301;PRATO 0301;PRATO 03
5627;PRIAMO;VIA ROMA 43;50050;MONTAIONE;FI;_057169046                ;_+390571696719;farmaciapriamo@tin.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0451005;FIRENZE 1005;FIRENZE 10
5637;ROSSINI;VIA DELLA RONDINELLA 85R;50135;FIRENZE;FI;_055608541                ;_+39055602090;giovanni.acerboni@tin.it;Build;M;M32;Paolo Bongini;1,000000;0,000000;0,000000;1,000000;1,000000;0;0450503;FIRENZE 0503;FIRENZE 05
5643;FALCHI;VIA ROMA 123;59100;PRATO;PO;_057425176                ;_+390574446377;farmaciafalchi@yahoo.it;Defend;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;1010101;PRATO 0101;PRATO 01
5644;DELLE CURE;VIA SACCHETTI 5/R;50133;FIRENZE;FI;_055587573                ;_+39055573027;sabiafranco@libero.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450505;FIRENZE 0505;FIRENZE 05
5654;COMUNALE N 2;VIA TAVANTI 18;50134;FIRENZE;FI;_055480688                ;_+39055480688;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450401;FIRENZE 0401;FIRENZE 04
5655;COMUNALE N 3;VIUZZO DELLE CASE NUOVE;50144;FIRENZE;FI;_0557322538               ;_+390557322538;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450302;FIRENZE 0302;FIRENZE 03
5657;COMUNALE N 5;PIAZZA DELL'ISOLOTTO 15;50142;FIRENZE;FI;_055710293                ;_+39055710293;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450301;FIRENZE 0301;FIRENZE 03
5659;COMUNALE N 6;VIALE CALATAFIMI 6/R;50137;FIRENZE;FI;_055600945                ;_+39055600945;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450502;FIRENZE 0502;FIRENZE 05
5661;ETRUSCA;VIA PISTOIESE 174/D;59100;PRATO;PO;_057425168                ;_+39057436645;farmacia.etrusca@tiscali.it;Build;M;M32;Paolo Bongini;1,000000;0,000000;0,000000;1,000000;0,000000;0;1010101;PRATO 0101;PRATO 01
5662;COMUNALE N 8;VIALE GUIDONI 89;50127;FIRENZE;FI;_055415546                ;_+39055415546;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450403;FIRENZE 0403;FIRENZE 04
5664;COMUNALE N 10;VIALE EUROPA 191;50126;FIRENZE;FI;_0556531400               ;_+390556539690;farmacia.10@afam.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450203;FIRENZE 0203;FIRENZE 02
5668;COMUNALE N 13;STAZIONE S MARIA NOVELLA;50123;FIRENZE;FI;_055289435                ;_+390552646371;farmacia13@afam.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450104;FIRENZE 0104;FIRENZE 01
5671;COMUNALE N 16;VIALE TALENTI 140;50142;FIRENZE;FI;_055710043                ;;giulio.severi@afam.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0450302;FIRENZE 0302;FIRENZE 03
573;BISCIARI;VIA CIRIE' 10;10071;BORGARO;TO;_0114701534               ;_+390114701534;;Build;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;0;0012701;TORINO 2701;TORINO 27
5746;S.MARCO;VIA CARISSIMI 61;50129;FIRENZE;FI;_055419870                ;_+39055419870;farmaciasanmarcofirenze@hotmail.com;Defend;M;M32;Paolo Bongini;1,000000;1,000000;1,000000;1,000000;1,000000;0;0450403;FIRENZE 0403;FIRENZE 04
577;REY;VIA VITTORIO EMANUELE 130;10073;CIRIE';TO;_0119210180               ;_+390119224049;maionico@aliceposta.it;Build;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;0;0012702;TORINO 2702;TORINO 27
5784;DELLA RUFINA;VIA PIAVE 24;50068;RUFINA;FI;_0558397033               ;_+390558396819;farmacia.rufina@tin.it;Build;M;M32;Paolo Bongini;1,000000;1,000000;1,000000;1,000000;1,000000;0;0450902;FIRENZE 0902;FIRENZE 09
